name	taxa	splits	postlevels	prelevels
G000332055	1	0	1	27
N5679	2	1	2	27
G000332035	1	0	1	27
N5680	5	4	4	27
N5681	21	17	8	27
N5682	25	24	14	27
G000196115	1	0	1	27
N5683	4	3	3	27
G001803345	1	0	1	27
G001803165	1	0	1	27
G001803105	1	0	1	27
N5684	3	2	3	27
G001804545	1	0	1	27
N5685	2	1	2	27
G001536165	1	0	1	27
N5686	2	1	2	27
G001458535	1	0	1	27
N5687	2	1	2	27
G001536025	1	0	1	27
G001458575	1	0	1	27
G001535985	1	0	1	27
G001536045	1	0	1	27
G001768195	1	0	1	27
G001768485	1	0	1	27
G001768355	1	0	1	27
N5688	2	1	2	27
G001768535	1	0	1	27
N5689	2	1	2	27
G900111425	1	0	1	27
G000626635	1	0	1	27
G001769725	1	0	1	27
N5690	2	1	2	27
G000435075	1	0	1	27
G000432515	1	0	1	27
G000433355	1	0	1	27
G000431015	1	0	1	27
G001603555	1	0	1	27
N5691	2	1	2	27
G001915415	1	0	1	27
N5692	7	6	7	27
G000769115	1	0	1	27
G000614355	1	0	1	27
G000375645	1	0	1	27
N5693	3	2	3	27
G000212375	1	0	1	27
N5694	2	1	2	27
N5695	2	1	2	27
N5696	5	4	4	27
G001603385	1	0	1	27
N5697	2	1	2	27
N5698	7	6	6	27
N5699	10	9	6	27
G000238215	1	0	1	27
N5700	6	5	5	27
N5701	12	11	8	27
N5702	136	135	22	27
G900110645	1	0	1	27
G000373105	1	0	1	27
G900109685	1	0	1	27
N5703	2	1	2	27
G900094705	1	0	1	27
N5704	7	6	5	27
N5705	3	2	3	27
N5706	12	11	6	27
N5707	9	8	6	27
N5708	15	14	7	27
G000143765	1	0	1	27
G000783305	1	0	1	27
N5709	5	4	4	27
N5710	8	7	7	27
G000403135	1	0	1	27
G001730525	1	0	1	27
G000422945	1	0	1	27
G900103545	1	0	1	27
N5711	2	1	2	27
N5712	3	2	3	27
N5713	2	1	2	27
N5714	11	10	6	27
N5715	5	4	4	27
N5716	6	5	6	27
N5717	5	4	4	27
N5718	8	7	5	27
G000715495	1	0	1	27
G000972495	1	0	1	27
G000801315	1	0	1	27
N5719	5	4	5	27
G001577755	1	0	1	27
N5720	2	1	2	27
N5721	3	2	3	27
N5722	4	3	3	27
G000427405	1	0	1	27
G900115665	1	0	1	27
N5723	5	4	5	27
N5724	6	5	4	27
G001870735	1	0	1	27
N5725	10	9	7	27
G000422585	1	0	1	27
G000265505	1	0	1	27
G000426825	1	0	1	27
G001281695	1	0	1	27
G000430505	1	0	1	27
N5726	2	1	2	27
G000346615	1	0	1	27
G000348925	1	0	1	27
G001683905	1	0	1	27
N5727	3	2	3	27
N5728	4	3	3	27
N5729	8	7	5	27
N5730	5	4	5	27
N5731	26	25	11	27
G001800985	1	0	1	27
N5732	2	1	2	27
G000262715	1	0	1	27
G000471965	1	0	1	27
G900142565	1	0	1	27
G000382425	1	0	1	27
G000426465	1	0	1	27
N5733	2	1	2	27
N5734	12	11	7	27
N5735	25	24	13	27
G000243275	1	0	1	27
G000297875	1	0	1	27
N5736	2	1	2	27
N5737	11	10	10	27
G900115875	1	0	1	27
G001278115	1	0	1	27
N5738	2	1	2	27
N5739	2	1	2	27
N5740	2	1	2	27
N5741	9	8	5	27
N5742	3	2	3	27
N5743	12	11	7	27
G000174755	1	0	1	27
N5744	4	3	4	27
G900115315	1	0	1	27
G001553545	1	0	1	27
G000213295	1	0	1	27
N5745	5	4	4	27
G900130035	1	0	1	27
G000220525	1	0	1	27
G000509405	1	0	1	27
N5746	3	2	3	27
G001439315	1	0	1	27
N5747	4	3	4	27
N5748	7	6	5	27
N5749	42	41	13	27
N5750	38	37	11	27
N5751	43	42	11	27
G001830725	1	0	1	27
N5752	2	1	2	27
G001829605	1	0	1	27
N5753	4	3	4	27
G001871315	1	0	1	27
G001829625	1	0	1	27
N5754	2	1	2	27
N5755	11	10	6	27
G000763135	1	0	1	27
G000349975	1	0	1	27
G000007905	1	0	1	27
N5756	2	1	2	27
G000507845	1	0	1	27
G000507865	1	0	1	27
N5757	2	1	2	27
N5758	3	2	3	27
N5759	2	1	2	27
N5760	6	5	6	27
G001548055	1	0	1	27
G001602955	1	0	1	27
G000568815	1	0	1	27
G000743525	1	0	1	27
G001643955	1	0	1	27
G000495505	1	0	1	27
G001190755	1	0	1	27
G000597805	1	0	1	27
G001190745	1	0	1	27
G000017585	1	0	1	27
G000509875	1	0	1	27
N5761	5	4	4	27
G001803715	1	0	1	27
G001803955	1	0	1	27
G001805295	1	0	1	27
N5762	2	1	2	27
G000429925	1	0	1	27
G001443525	1	0	1	27
G001854245	1	0	1	27
N5763	2	1	2	27
G000472805	1	0	1	27
G001871035	1	0	1	27
N5764	2	1	2	27
N5765	2	1	2	27
N5766	3	2	3	27
N5767	8	7	6	27
G000423845	1	0	1	27
N5768	2	1	2	27
G900104445	1	0	1	27
N5769	3	2	3	27
N5770	7	6	6	27
N5771	13	12	8	27
G000429325	1	0	1	27
N5772	5	4	5	27
G000212675	1	0	1	27
N5773	3	2	3	27
N5774	5	4	5	27
N5775	7	6	6	27
G001796185	1	0	1	27
G001796105	1	0	1	27
G000204135	1	0	1	27
G001466415	1	0	1	27
G001007125	1	0	1	27
G000091085	1	0	1	27
G000298555	1	0	1	27
G001401475	1	0	1	27
N5776	6	5	6	27
N5777	27	25	18	27
G000264625	1	0	1	27
G000285795	1	0	1	27
G000723745	1	0	1	27
G000020225	1	0	1	27
N5778	2	1	2	27
N5779	2	1	2	27
G000244815	1	0	1	27
G001969935	1	0	1	27
G000217175	1	0	1	27
G000217275	1	0	1	27
G000306195	1	0	1	27
G000350605	1	0	1	27
G000347015	1	0	1	27
G000244515	1	0	1	27
G001598195	1	0	1	27
G001660005	1	0	1	27
G000501895	1	0	1	27
N5780	12	11	8	27
G001603115	1	0	1	27
G000190435	1	0	1	27
G000755145	1	0	1	27
G000008185	1	0	1	27
G001028525	1	0	1	27
G001028545	1	0	1	27
G000212415	1	0	1	27
G001604355	1	0	1	27
G001603145	1	0	1	27
N5781	9	8	7	27
G000504225	1	0	1	27
N5782	2	1	2	27
G000299095	1	0	1	27
N5783	2	1	2	27
G000964595	1	0	1	27
N5784	8	7	6	27
G000012385	1	0	1	27
N5785	2	1	2	27
N5786	2	1	2	27
N5787	14	13	7	27
G000008385	1	0	1	27
G000306885	1	0	1	27
G000689175	1	0	1	27
G000008025	1	0	1	27
G000073005	1	0	1	27
N5788	3	2	3	27
N5789	2	1	2	27
N5790	3	2	3	27
N5791	3	2	3	27
N5792	8	7	6	27
G000215565	1	0	1	27
N5793	11	10	8	27
G000423805	1	0	1	27
N5794	2	1	2	27
G000024465	1	0	1	27
G000238815	1	0	1	27
N5795	2	1	2	27
N5796	2	1	2	27
G000576635	1	0	1	27
G000936425	1	0	1	27
G000429625	1	0	1	27
N5797	3	2	3	27
G000342045	1	0	1	27
G000009985	1	0	1	27
G000013085	1	0	1	27
G000284415	1	0	1	27
G900101965	1	0	1	27
G900100455	1	0	1	27
G900156605	1	0	1	27
N5798	2	1	2	27
G000745835	1	0	1	27
N5799	4	3	3	27
N5800	2	1	2	27
N5801	2	1	2	27
N5802	3	2	3	27
N5803	30	29	9	27
G000277755	1	0	1	27
N5804	6	5	4	27
N5805	2	1	2	27
N5806	5	4	4	27
G000512205	1	0	1	27
N5807	91	90	18	27
G000428525	1	0	1	27
G000365025	1	0	1	27
G000412185	1	0	1	27
N5808	5	4	5	27
G000023785	1	0	1	27
G000378345	1	0	1	27
G000420665	1	0	1	27
N5809	10	9	7	27
N5810	3	2	3	27
N5811	4	3	3	27
N5812	2	1	2	27
N5813	3	2	3	27
G000428765	1	0	1	27
N5814	9	8	7	27
N5815	2	1	2	27
N5816	177	176	21	27
G000981545	1	0	1	27
N5817	5	4	4	27
N5818	2	1	2	27
N5819	9	8	6	27
G000496075	1	0	1	27
N5820	3	2	3	27
N5821	3	2	3	27
N5822	95	94	17	27
G900110915	1	0	1	27
G000688515	1	0	1	27
N5823	17	16	10	27
N5824	170	169	26	27
G000013705	1	0	1	27
G000617925	1	0	1	27
N5825	2	1	2	27
N5826	3	2	3	27
G000145255	1	0	1	27
N5827	2	1	2	27
G000025705	1	0	1	27
N5828	3	2	3	27
G900109785	1	0	1	27
N5829	5	4	4	27
N5830	2	1	2	27
N5831	7	6	6	27
G900143275	1	0	1	27
N5832	10	9	6	27
N5833	5	4	4	27
N5834	5	4	4	27
G000420525	1	0	1	27
N5835	2	1	2	27
G001619695	1	0	1	27
N5836	10	9	8	27
G001457815	1	0	1	27
G000382305	1	0	1	27
N5837	2	1	2	27
N5838	22	21	12	27
G000527135	1	0	1	27
G000214035	1	0	1	27
G001418245	1	0	1	27
G000425565	1	0	1	27
N5839	3	2	3	27
N5840	5	4	4	27
G001586935	1	0	1	27
N5841	2	1	2	27
N5842	2	1	2	27
N5843	6	5	5	27
N5844	2	1	2	27
N5845	2	1	2	27
G001182045	1	0	1	27
N5846	6	5	6	27
N5847	5	4	4	27
N5848	29	28	9	27
N5849	66	65	16	27
N5850	84	83	20	27
G001720165	1	0	1	27
G000260985	1	0	1	27
G000297135	1	0	1	27
N5851	2	1	2	27
G000711195	1	0	1	27
N5852	4	3	4	27
N5853	4	3	4	27
N5854	8	7	5	27
G001312345	1	0	1	27
N5855	3	2	3	27
G001901525	1	0	1	27
N5856	16	15	7	27
G001723675	1	0	1	27
N5857	2	1	2	27
G001801825	1	0	1	27
N5858	2	1	2	27
G001643635	1	0	1	27
N5859	3	2	3	27
G001730015	1	0	1	27
G000583135	1	0	1	27
N5860	2	1	2	27
N5861	12	11	11	27
N5862	2	1	2	27
N5863	3	2	3	27
N5864	6	5	5	27
N5865	8	7	6	27
G001614315	1	0	1	27
N5866	8	7	6	27
G000155715	1	0	1	27
N5867	10	9	6	27
G001447805	1	0	1	27
N5868	2	1	2	27
G001276605	1	0	1	27
N5869	3	2	3	27
G900092645	1	0	1	27
N5870	11	10	8	27
N5871	3	2	3	27
N5872	7	6	5	27
N5873	2	1	2	27
N5874	27	24	11	27
G900115085	1	0	1	27
G000378125	1	0	1	27
G000953855	1	0	1	27
N5875	14	13	9	27
N5876	6	5	6	27
N5877	44	43	15	27
G001889065	1	0	1	27
G000015345	1	0	1	27
G000160655	1	0	1	27
G000239355	1	0	1	27
G000375345	1	0	1	27
N5878	3	2	3	27
N5879	9	8	6	27
N5880	15	13	10	27
N5881	2	1	2	27
N5882	52	44	19	27
N5883	12	11	7	27
N5884	22	21	9	27
G001467645	1	0	1	27
N5885	80	70	19	27
N5886	3	2	3	27
N5887	4	3	3	27
N5888	2	1	2	27
N5889	5	4	4	27
G000299335	1	0	1	27
N5890	5	4	5	27
N5891	44	43	14	27
N5892	64	63	21	27
N5893	7	6	5	27
N5894	10	9	5	27
N5895	9	8	7	27
N5896	26	25	11	27
N5897	3	2	3	27
N5898	12	11	7	27
N5899	2	1	2	27
N5900	16	15	9	27
N5901	5	4	4	27
N5902	44	43	19	27
N5903	21	20	10	27
N5904	43	42	17	27
G900111755	1	0	1	27
N5905	9	8	7	27
N5906	27	26	12	27
N5907	71	70	14	27
N5908	4	3	3	27
N5909	24	23	10	27
N5910	11	10	8	27
N5911	337	336	28	27
G000970205	1	0	1	28
G000979185	1	0	1	28
N5912	2	1	2	28
N5913	3	2	3	28
G000746765	1	0	1	28
G000746745	1	0	1	28
G000245135	1	0	1	28
G000245195	1	0	1	28
G000245115	1	0	1	28
G000245155	1	0	1	28
G000022465	1	0	1	28
N5914	2	1	2	28
G001560085	1	0	1	28
N5915	2	1	2	28
G001560045	1	0	1	28
N5916	2	1	2	28
G001560835	1	0	1	28
N5917	3	2	3	28
N5918	3	2	3	28
N5919	11	10	5	28
G001773275	1	0	1	28
G001773315	1	0	1	28
G001000215	1	0	1	28
G001000705	1	0	1	28
G000503835	1	0	1	28
G000998705	1	0	1	28
G000999585	1	0	1	28
G001773115	1	0	1	28
G000999385	1	0	1	28
G000995235	1	0	1	28
G000990465	1	0	1	28
G000990565	1	0	1	28
G000991135	1	0	1	28
G000990725	1	0	1	28
G001788055	1	0	1	28
N5920	2	1	2	28
G001789545	1	0	1	28
G001789675	1	0	1	28
N5921	2	1	2	28
N5922	2	1	2	28
N5923	2	1	2	28
N5924	2	1	2	28
N5925	2	1	2	28
N5926	2	1	2	28
G001003155	1	0	1	28
G001773815	1	0	1	28
G001775645	1	0	1	28
N5927	2	1	2	28
G001792065	1	0	1	28
G001792375	1	0	1	28
G001792995	1	0	1	28
G001792225	1	0	1	28
G001792255	1	0	1	28
G001793015	1	0	1	28
G001793105	1	0	1	28
N5928	3	2	3	28
G000992125	1	0	1	28
G000993085	1	0	1	28
G000993365	1	0	1	28
G000993405	1	0	1	28
G000993305	1	0	1	28
N5929	4	3	3	28
G000989845	1	0	1	28
N5930	2	1	2	28
G001793465	1	0	1	28
N5931	6	5	4	28
G001793715	1	0	1	28
N5932	5	4	5	28
G000994465	1	0	1	28
G000996165	1	0	1	28
G000995865	1	0	1	28
N5933	7	6	6	28
G000996525	1	0	1	28
G000997055	1	0	1	28
G001791635	1	0	1	28
G000997135	1	0	1	28
G001820555	1	0	1	28
G001822155	1	0	1	28
G001778395	1	0	1	28
G001778935	1	0	1	28
G001778415	1	0	1	28
N5934	3	2	3	28
G001819055	1	0	1	28
G001819035	1	0	1	28
G001823495	1	0	1	28
G001825075	1	0	1	28
G001786255	1	0	1	28
N5935	2	1	2	28
N5936	2	1	2	28
N5937	5	4	5	28
G001786735	1	0	1	28
N5938	2	1	2	28
G001785815	1	0	1	28
N5939	12	11	10	28
N5940	6	5	5	28
N5941	21	20	9	28
G001783565	1	0	1	28
N5942	5	4	5	28
G001004755	1	0	1	28
N5943	2	1	2	28
G001189075	1	0	1	28
N5944	3	2	3	28
G001781625	1	0	1	28
N5945	9	8	7	28
G001779655	1	0	1	28
N5946	2	1	2	28
N5947	4	3	3	28
N5948	21	20	9	28
G001823995	1	0	1	28
G001823695	1	0	1	28
N5949	2	1	2	28
N5950	3	2	3	28
G001824005	1	0	1	28
G001823735	1	0	1	28
G001823795	1	0	1	28
N5951	3	2	3	28
G001823825	1	0	1	28
G001825295	1	0	1	28
G001825335	1	0	1	28
N5952	2	1	2	28
N5953	3	2	3	28
N5954	4	3	4	28
G001825395	1	0	1	28
G001824235	1	0	1	28
G001824195	1	0	1	28
N5955	6	5	5	28
N5956	2	1	2	28
N5957	3	2	3	28
G001820935	1	0	1	28
N5958	9	8	6	28
G001822675	1	0	1	28
N5959	2	1	2	28
G001820825	1	0	1	28
N5960	5	4	5	28
N5961	2	1	2	28
N5962	2	1	2	28
N5963	2	1	2	28
N5964	2	1	2	28
G001820875	1	0	1	28
G001821015	1	0	1	28
G001189105	1	0	1	28
N5965	6	5	6	28
G000744225	1	0	1	28
G000744785	1	0	1	28
G001625365	1	0	1	28
G001888885	1	0	1	28
G000424845	1	0	1	28
N5966	4	3	4	28
G000424825	1	0	1	28
N5967	2	1	2	28
N5968	3	2	3	28
N5969	4	3	4	28
G000158915	1	0	1	28
N5970	2	1	2	28
N5971	2	1	2	28
N5972	3	2	3	28
G000717745	1	0	1	28
N5973	5	4	4	28
N5974	3	2	3	28
N5975	8	7	6	28
N5976	5	4	5	28
N5977	8	7	5	28
G000827005	1	0	1	28
N5978	2	1	2	28
N5979	5	4	4	28
N5980	42	41	12	28
G000018265	1	0	1	28
G000016425	1	0	1	28
G000204155	1	0	1	28
G900109115	1	0	1	28
G001884705	1	0	1	28
G000389965	1	0	1	28
N5981	2	1	2	28
N5982	2	1	2	28
G001921215	1	0	1	28
N5983	4	3	3	28
N5984	3	2	3	28
N5985	4	3	4	28
G000371785	1	0	1	28
G000384035	1	0	1	28
G000739085	1	0	1	28
G000519205	1	0	1	28
G000384315	1	0	1	28
N5986	4	3	3	28
N5987	2	1	2	28
N5988	6	5	5	28
G001426185	1	0	1	28
N5989	2	1	2	28
N5990	3	2	3	28
N5991	6	5	4	28
N5992	3	2	3	28
N5993	7	6	6	28
N5994	4	3	4	28
N5995	16	15	7	28
N5996	3	2	3	28
N5997	18	17	8	28
G001632805	1	0	1	28
G000069185	1	0	1	28
N5998	25	24	8	28
N5999	34	33	12	28
N6000	2	1	2	28
N6001	3	2	3	28
N6002	5	4	5	28
N6003	5	4	4	28
N6004	3	2	3	28
N6005	4	3	4	28
N6006	44	43	11	28
N6007	61	60	16	28
G000421525	1	0	1	28
N6008	3	2	3	28
G900163845	1	0	1	28
N6009	14	13	10	28
G001429625	1	0	1	28
G000389985	1	0	1	28
G000620705	1	0	1	28
N6010	2	1	2	28
G000960475	1	0	1	28
G000422825	1	0	1	28
G000785495	1	0	1	28
N6011	3	2	3	28
G000576595	1	0	1	28
G001758225	1	0	1	28
G001956915	1	0	1	28
N6012	3	2	3	28
G001050535	1	0	1	28
G001046875	1	0	1	28
G001552435	1	0	1	28
N6013	2	1	2	28
G001427915	1	0	1	28
G001428025	1	0	1	28
G000367525	1	0	1	28
N6014	2	1	2	28
N6015	2	1	2	28
N6016	4	3	4	28
G000312125	1	0	1	28
N6017	2	1	2	28
N6018	2	1	2	28
N6019	5	4	5	28
G000767165	1	0	1	28
N6020	2	1	2	28
N6021	2	1	2	28
N6022	7	6	5	28
G000376885	1	0	1	28
G000420505	1	0	1	28
G001042675	1	0	1	28
N6023	2	1	2	28
N6024	2	1	2	28
N6025	3	2	3	28
N6026	2	1	2	28
N6027	30	29	10	28
G000612055	1	0	1	28
N6028	3	2	3	28
N6029	2	1	2	28
N6030	9	8	6	28
G001687305	1	0	1	28
G000239695	1	0	1	28
G000295095	1	0	1	28
N6031	9	8	7	28
N6032	6	5	6	28
N6033	16	15	8	28
N6034	10	9	6	28
N6035	13	12	7	28
G000233655	1	0	1	28
G000023405	1	0	1	28
G000225825	1	0	1	28
G000338055	1	0	1	28
G001606005	1	0	1	28
G001729525	1	0	1	28
G000178455	1	0	1	28
G000285915	1	0	1	28
G000426445	1	0	1	28
G000285835	1	0	1	28
N6036	5	4	4	28
N6037	8	7	5	28
N6038	13	12	6	28
N6039	28	27	14	28
G000007485	1	0	1	28
G000423505	1	0	1	28
N6040	3	2	3	28
N6041	84	83	14	28
G900111915	1	0	1	28
G900107615	1	0	1	28
G000284095	1	0	1	28
G900104055	1	0	1	28
G000252725	1	0	1	28
N6042	2	1	2	28
G000753355	1	0	1	28
G000703125	1	0	1	28
G000371465	1	0	1	28
N6043	2	1	2	28
G001403635	1	0	1	28
N6044	2	1	2	28
G000401215	1	0	1	28
N6045	2	1	2	28
G000424025	1	0	1	28
N6046	6	5	6	28
G000063585	1	0	1	28
G000017045	1	0	1	28
G000204565	1	0	1	28
N6047	2	1	2	28
N6048	3	2	3	28
N6049	3	2	3	28
N6050	2	1	2	28
N6051	4	3	4	28
G000686145	1	0	1	28
G000499525	1	0	1	28
G001950115	1	0	1	28
G000452245	1	0	1	28
N6052	3	2	3	28
N6053	4	3	4	28
G000221565	1	0	1	28
G001299455	1	0	1	28
N6054	2	1	2	28
N6055	11	10	6	28
G900120165	1	0	1	28
G000758845	1	0	1	28
G000800295	1	0	1	28
N6056	2	1	2	28
G000467935	1	0	1	28
N6057	17	16	7	28
G000688015	1	0	1	28
G000510425	1	0	1	28
G900115385	1	0	1	28
G900116785	1	0	1	28
G900086585	1	0	1	28
N6058	2	1	2	28
G001612575	1	0	1	28
N6059	2	1	2	28
G000158215	1	0	1	28
N6060	3	2	3	28
N6061	2	1	2	28
N6062	7	6	5	28
G000433475	1	0	1	28
G000433255	1	0	1	28
G001512455	1	0	1	28
G001512995	1	0	1	28
N6063	16	15	10	28
N6064	18	17	9	28
G000434395	1	0	1	28
G000437395	1	0	1	28
G001604505	1	0	1	28
G000437235	1	0	1	28
G000687795	1	0	1	28
G000518305	1	0	1	28
G000227355	1	0	1	28
G000011225	1	0	1	28
N6065	2	1	2	28
N6066	5	4	4	28
N6067	3	2	3	28
N6068	7	6	5	28
G000752095	1	0	1	28
N6069	3	2	3	28
N6070	2	1	2	28
N6071	12	11	7	28
G001800865	1	0	1	28
G001800835	1	0	1	28
G001545095	1	0	1	28
N6072	2	1	2	28
N6073	3	2	3	28
N6074	4	3	4	28
N6075	4	3	4	28
N6076	25	24	11	28
G000621765	1	0	1	28
G900107185	1	0	1	28
G000432975	1	0	1	28
G001940895	1	0	1	28
G001305135	1	0	1	28
G000701665	1	0	1	28
G000421005	1	0	1	28
N6077	7	6	4	28
N6078	4	3	3	28
N6079	10	9	6	28
G000437015	1	0	1	28
N6080	2	1	2	28
N6081	2	1	2	28
N6082	2	1	2	28
G001486665	1	0	1	28
N6083	3	2	3	28
N6084	3	2	3	28
N6085	6	5	5	28
N6086	7	6	5	28
N6087	7	6	6	28
G000953215	1	0	1	28
G000178115	1	0	1	28
G900103835	1	0	1	28
N6088	6	5	4	28
N6089	2	1	2	28
N6090	29	28	13	28
G900142955	1	0	1	28
G001461035	1	0	1	28
G000018685	1	0	1	28
N6091	3	2	3	28
N6092	2	1	2	28
N6093	14	13	10	28
N6094	11	10	7	28
N6095	18	17	7	28
N6096	17	16	7	28
N6097	21	20	9	28
N6098	7	6	5	28
N6099	134	133	17	28
N6100	2	1	2	28
N6101	2	1	2	28
G000378385	1	0	1	28
G000422505	1	0	1	28
G001280845	1	0	1	28
G000422465	1	0	1	28
G000971975	1	0	1	28
N6102	2	1	2	28
G900102125	1	0	1	28
G000686865	1	0	1	28
G000455265	1	0	1	28
G900102215	1	0	1	28
G000403375	1	0	1	28
N6103	2	1	2	28
G000576305	1	0	1	28
G000949425	1	0	1	28
G000230915	1	0	1	28
N6104	3	2	3	28
G000732325	1	0	1	28
G900116105	1	0	1	28
G001514495	1	0	1	28
N6105	4	3	3	28
G000377505	1	0	1	28
G000426545	1	0	1	28
G000520755	1	0	1	28
N6106	10	9	7	28
G001310595	1	0	1	28
G001420645	1	0	1	28
G001598215	1	0	1	28
N6107	2	1	2	28
G000723525	1	0	1	28
G900114165	1	0	1	28
G000469135	1	0	1	28
G000425705	1	0	1	28
G900111195	1	0	1	28
N6108	3	2	3	28
N6109	2	1	2	28
N6110	2	1	2	28
G000612865	1	0	1	28
G001878675	1	0	1	28
G001189575	1	0	1	28
N6111	2	1	2	28
G000285495	1	0	1	28
N6112	3	2	3	28
G001420855	1	0	1	28
N6113	2	1	2	28
G000007825	1	0	1	28
N6114	3	2	3	28
G900111865	1	0	1	28
G001295365	1	0	1	28
G000632715	1	0	1	28
N6115	2	1	2	28
G000015745	1	0	1	28
G001412125	1	0	1	28
G000744755	1	0	1	28
N6116	2	1	2	28
N6117	2	1	2	28
N6118	3	2	3	28
G000518865	1	0	1	28
G000709935	1	0	1	28
G900093775	1	0	1	28
G000011645	1	0	1	28
N6119	9	8	6	28
N6120	18	17	12	28
G001183965	1	0	1	28
N6121	3	2	3	28
G000430765	1	0	1	28
N6122	4	3	4	28
G001591585	1	0	1	28
G000724485	1	0	1	28
N6123	5	4	5	28
N6124	16	15	8	28
G000383875	1	0	1	28
N6125	2	1	2	28
N6126	2	1	2	28
N6127	9	8	8	28
G001050115	1	0	1	28
N6128	7	6	5	28
N6129	9	8	5	28
N6130	618	617	37	28
G000737595	1	0	1	28
N6131	2	1	2	28
G000014585	1	0	1	28
G001040845	1	0	1	28
G000153285	1	0	1	28
G000063505	1	0	1	28
G001632165	1	0	1	28
N6132	2	1	2	28
G000011485	1	0	1	28
N6133	4	3	4	28
N6134	2	1	2	28
N6135	4	3	3	28
G000012465	1	0	1	28
N6136	2	1	2	28
N6137	2	1	2	28
N6138	2	1	2	28
N6139	2	1	2	28
N6140	24	23	14	28
G000760695	1	0	1	28
G000346485	1	0	1	28
N6141	2	1	2	28
N6142	2	1	2	28
G000332255	1	0	1	28
N6143	2	1	2	28
G000517105	1	0	1	28
N6144	9	8	5	28
G000350105	1	0	1	28
G000350125	1	0	1	28
G000734895	1	0	1	28
N6145	2	1	2	28
G000340565	1	0	1	28
N6146	27	26	9	28
G000307915	1	0	1	28
G000974245	1	0	1	28
G001693255	1	0	1	28
N6147	5	4	5	28
G000756305	1	0	1	28
G000332195	1	0	1	28
N6148	2	1	2	28
N6149	3	2	3	28
N6150	8	4	4	28
N6151	13	12	7	28
N6152	2	1	2	28
N6153	23	22	13	28
N6154	2	1	2	28
N6155	2	1	2	28
G001803025	1	0	1	28
N6156	2	1	2	28
G001802205	1	0	1	28
G001802795	1	0	1	28
G001442935	1	0	1	28
G001536085	1	0	1	28
G001536005	1	0	1	28
G001536125	1	0	1	28
G001768285	1	0	1	28
G001769045	1	0	1	28
G001768205	1	0	1	28
G001769245	1	0	1	28
G001769775	1	0	1	28
G001768435	1	0	1	28
G000786575	1	0	1	28
G900104605	1	0	1	28
G000154465	1	0	1	28
N6157	6	5	6	28
G000379925	1	0	1	28
N6158	2	1	2	28
G000614585	1	0	1	28
G000174815	1	0	1	28
G000768955	1	0	1	28
G000010505	1	0	1	28
G000379945	1	0	1	28
N6159	4	3	3	28
G001724935	1	0	1	28
G001898935	1	0	1	28
G001897035	1	0	1	28
N6160	6	5	5	28
G900095795	1	0	1	28
N6161	9	8	5	28
G001704385	1	0	1	28
N6162	5	4	4	28
N6163	2	1	2	28
N6164	10	9	7	28
N6165	2	1	2	28
N6166	134	133	21	28
G900142605	1	0	1	28
G900110835	1	0	1	28
N6167	2	1	2	28
N6168	5	4	4	28
G900156765	1	0	1	28
N6169	2	1	2	28
N6170	6	5	5	28
N6171	6	5	4	28
N6172	4	3	3	28
N6173	5	4	5	28
N6174	3	2	3	28
N6175	12	11	6	28
N6176	2	1	2	28
N6177	3	2	3	28
N6178	2	1	2	28
N6179	6	5	6	28
G000302595	1	0	1	28
G001652725	1	0	1	28
G000190735	1	0	1	28
N6180	2	1	2	28
G001705515	1	0	1	28
G000166195	1	0	1	28
G900142915	1	0	1	28
N6181	10	9	5	28
N6182	2	1	2	28
N6183	3	2	3	28
G000633455	1	0	1	28
N6184	5	4	5	28
N6185	2	1	2	28
N6186	3	2	3	28
N6187	4	3	4	28
N6188	4	3	4	28
G000420705	1	0	1	28
N6189	4	3	4	28
G001647285	1	0	1	28
G001078055	1	0	1	28
G000373265	1	0	1	28
N6190	2	1	2	28
N6191	2	1	2	28
N6192	2	1	2	28
G001724175	1	0	1	28
N6193	4	3	4	28
N6194	3	2	3	28
N6195	3	2	3	28
N6196	2	1	2	28
N6197	8	7	6	28
G001890965	1	0	1	28
G000169175	1	0	1	28
G000020565	1	0	1	28
N6198	2	1	2	28
N6199	2	1	2	28
N6200	2	1	2	28
N6201	4	3	3	28
N6202	4	3	4	28
G900142205	1	0	1	28
N6203	4	3	4	28
G000183425	1	0	1	28
N6204	25	24	10	28
G001802265	1	0	1	28
G001801015	1	0	1	28
G000735135	1	0	1	28
G000735105	1	0	1	28
N6205	5	4	5	28
N6206	7	6	6	28
N6207	9	8	5	28
N6208	16	15	12	28
G000297855	1	0	1	28
G001481655	1	0	1	28
N6209	2	1	2	28
N6210	9	8	9	28
G000378485	1	0	1	28
G000769825	1	0	1	28
G000422725	1	0	1	28
G000769935	1	0	1	28
G000757385	1	0	1	28
G000425465	1	0	1	28
N6211	4	3	3	28
N6212	5	4	4	28
G900100375	1	0	1	28
N6213	2	1	2	28
G000253275	1	0	1	28
N6214	11	10	6	28
G000466425	1	0	1	28
N6215	3	2	3	28
N6216	2	1	2	28
N6217	3	2	3	28
G001027945	1	0	1	28
N6218	2	1	2	28
G000153225	1	0	1	28
N6219	3	2	3	28
N6220	2	1	2	28
N6221	5	4	4	28
N6222	13	12	8	28
N6223	29	28	12	28
N6224	3	2	3	28
N6225	35	34	10	28
N6226	6	5	5	28
N6227	37	36	10	28
G001830745	1	0	1	28
G001829555	1	0	1	28
G000310245	1	0	1	28
